userID,movieID,rating
3801,2995,3
3801,724,3
3801,1258,5
3801,1407,4
3801,1261,5
3801,3017,5
3801,742,4
3801,3021,5
3801,2097,5
3801,920,3
3801,799,2
3801,1620,3
3801,1623,3
3801,2428,3
3801,1644,4
3801,1645,5
3801,2451,4
3801,2456,2
3801,1655,3
3801,2459,4
3801,2460,4
3801,2461,3
3801,2462,2
3801,2613,3
3801,3273,3
3801,2617,3
3801,1690,4
3801,2657,2
3801,2668,2
3801,407,5
3801,2826,3
3801,273,5
3801,3499,4
3801,1105,2
3801,3660,5
3801,3661,3
3801,3662,4
3801,3663,5
3801,3664,4
3801,2868,2
3801,2878,4
3801,610,4
3801,611,5
3801,3837,3
3801,3693,3
3801,3696,5
3801,2898,4
3801,3840,3
3801,2107,4
3801,2113,5
3801,2118,5
3801,2119,5
3801,2120,3
3801,2122,5
3801,1320,5
3801,1321,5
3801,1326,3
3801,1327,3
3801,1330,4
3801,1334,3
3801,1339,5
3801,1342,5
3801,1345,5
3801,2148,5
3801,2149,4
3801,1347,5
3801,1350,4
3801,2160,3
3801,2315,5
3801,842,5
3801,2327,5
3801,2328,3
3801,1387,4
3801,1388,3
3801,1389,3
3801,879,5
3801,2366,5
3801,2368,3
3801,2513,5
3801,2514,2
3801,2515,3
3801,2516,3
3801,2517,5
3801,1717,2
3801,2525,2
3801,2389,3
3801,2554,5
3801,2710,4
3801,2716,5
3801,2717,3
3801,2719,3
3801,1771,3
3801,188,3
3801,2740,4
3801,2746,3
3801,330,4
3801,196,4
3801,3550,3
3801,2901,4
3801,2903,3
3801,3708,4
3801,3709,3
3801,1969,4
3801,3572,2
3801,1970,3
3801,3576,5
3801,1972,4
3801,1973,3
3801,1975,4
3801,1976,4
3801,1977,4
3801,1978,4
3801,1979,4
3801,366,3
3801,1980,4
3801,1981,4
3801,1982,4
3801,512,5
3801,3587,3
3801,1983,4
3801,1984,5
3801,2787,5
3801,1985,4
3801,2789,3
3801,1987,4
3801,1991,4
3801,1992,4
3801,1993,4
3801,1994,5
3801,1995,5
3801,1996,5
3801,1998,2
3801,1999,5
3801,2003,4
3801,532,3
3801,1214,5
3801,1215,5
3801,2028,5
3801,2976,2
3801,2982,3
3802,2990,2
3802,3793,3
3802,2072,4
3802,782,2
3802,3615,3
3802,3617,4
3802,260,5
3802,3623,4
3802,3624,4
3802,3821,3
3802,3826,1
3802,2572,2
3802,2580,3
3802,1968,4
3802,356,4
3802,380,3
3802,3744,3
3802,1203,5
3802,3751,3
3802,3752,4
3802,3753,2
3802,3755,2
3803,736,3
3803,2088,2
3803,2247,4
3803,1456,4
3803,780,5
3803,3263,4
3803,2471,3
3803,1863,3
3803,3649,3
3803,3653,4
3803,3844,4
3803,1304,4
3803,2302,4
3803,1387,4
3803,3146,1
3803,3543,4
3803,1028,5
3803,356,4
3803,1032,4
3803,2000,3
3803,1230,4
3803,1097,4
3804,2987,4
3804,1248,5
3804,1252,4
3804,724,5
3804,2997,3
3804,1258,5
3804,1,5
3804,1260,5
3804,1407,4
3804,1261,3
3804,2066,4
3804,1267,5
3804,735,5
3804,3016,4
3804,3018,4
3804,1276,5
3804,1278,5
3804,746,3
3804,3024,2
3804,2082,1
3804,1284,3
3804,1288,5
3804,2097,4
3804,908,3
3804,913,4
3804,922,5
3804,3072,3
3804,1617,5
3804,942,5
3804,2421,1
3804,3081,3
3804,2428,1
3804,2288,4
3804,968,5
3804,1645,4
3804,2454,5
3804,2455,5
3804,1655,1
3804,2459,5
3804,2460,1
3804,3264,4
3804,2613,4
3804,2617,2
3804,3275,1
3804,3421,5
3804,2628,1
3804,2488,3
3804,3435,5
3804,2633,3
3804,1831,1
3804,2634,2
3804,2637,2
3804,1690,1
3804,2644,4
3804,2645,4
3804,2646,4
3804,2648,5
3804,2649,4
3804,235,4
3804,2651,4
3804,2652,4
3804,2653,2
3804,2654,3
3804,3459,3
3804,2657,5
3804,2804,5
3804,2664,5
3804,253,2
3804,2813,4
3804,2819,4
3804,3476,3
3804,260,5
3804,407,2
3804,3627,4
3804,2826,3
3804,1885,5
3804,273,2
3804,3658,2
3804,3659,2
3804,2858,5
3804,2867,4
3804,1128,2
3804,1130,4
3804,3676,5
3804,1136,5
3804,610,4
3804,2898,1
3804,1304,5
3804,1168,1
3804,2118,5
3804,1179,5
3804,2120,2
3804,1320,3
3804,1321,5
3804,1327,2
3804,1330,1
3804,1332,1
3804,1333,2
3804,1334,4
3804,1339,3
3804,1196,4
