userID,movieID,rating
301,2987,4
301,719,4
301,648,5
301,2124,5
301,1250,5
301,2126,2
301,3793,5
301,3868,5
301,3869,4
301,2997,5
301,725,1
301,728,4
301,585,4
301,586,3
301,587,3
301,588,5
301,589,5
301,1,5
301,2,3
301,3,4
301,5,3
301,6,5
301,3006,4
301,3007,5
301,2060,2
301,1405,3
301,800,4
301,2064,5
301,1408,5
301,1409,2
301,1263,5
301,1265,5
301,1266,5
301,1193,5
301,733,4
301,1196,4
301,663,3
301,590,5
301,1197,5
301,736,2
301,1198,5
301,593,5
301,595,5
301,2212,4
301,1270,5
301,671,3
301,818,3
301,745,5
301,673,4
301,1359,2
301,2231,3
301,1431,2
301,2092,3
301,903,5
301,2093,2
301,1291,5
301,2094,3
301,905,5
301,761,3
301,908,5
301,838,4
301,3114,5
301,2243,4
301,1517,5
301,2174,5
301,2248,3
301,2249,2
301,1449,5
301,1377,4
301,1379,3
301,919,5
301,778,4
301,2324,4
301,1456,1
301,852,3
301,1387,5
301,783,4
301,784,3
301,785,5
301,788,4
301,3060,4
301,2335,4
301,3068,4
301,1465,3
301,2268,5
301,2195,1
301,1466,4
301,1393,4
301,1394,5
301,1396,5
301,866,5
301,799,3
301,3210,5
301,1610,4
301,1541,2
301,1615,3
301,3147,5
301,1617,5
301,1544,3
301,2278,3
301,1476,5
301,3081,4
301,2427,5
301,1552,4
301,2428,4
301,2355,5
301,2282,4
301,3159,4
301,2359,4
301,1485,3
301,3301,4
301,2502,5
301,3160,5
301,2431,1
301,2433,2
301,1704,4
301,2291,5
301,1562,2
301,2294,4
301,1499,4
301,899,5
301,1711,3
301,3243,2
301,3246,4
301,3247,3
301,3174,4
301,3176,2
301,2447,2
301,104,4
301,3253,5
301,3254,3
301,3255,4
301,1580,4
301,110,5
301,3258,2
301,2529,3
301,111,5
301,2384,2
301,112,3
301,1729,5
301,3189,4
301,2387,1
301,2389,2
301,986,3
301,3261,4
301,3408,4
301,3409,1
301,1805,5
301,1732,4
301,2391,5
301,2539,4
301,1591,3
301,3196,5
301,2394,4
301,122,2
301,2396,5
301,125,3
301,2541,4
301,2616,3
301,3273,1
301,2617,4
301,2546,2
301,1673,4
301,3421,5
301,2628,4
301,3286,1
301,1682,4
301,141,4
301,216,4
301,2700,5
301,2702,4
301,3360,5
301,2706,4
301,2707,4
301,3365,3
301,223,5
301,150,4
301,3298,3
301,224,3
301,151,3
301,153,3
301,2710,3
301,3513,3
301,2713,3
301,1911,3
301,1912,5
301,2716,5
301,2571,5
301,2718,5
301,2572,2
301,300,4
301,2719,2
301,1917,2
301,1918,2
301,1845,5
301,231,2
301,1777,4
301,161,3
301,235,4
301,236,3
301,3450,5
301,2722,2
301,1920,3
301,1923,5
301,2580,2
301,3457,4
301,2728,5
301,312,4
301,1784,4
301,2587,2
301,318,5
301,246,5
301,2804,5
301,2805,3
301,3608,5
301,3535,3
301,3396,4
301,2597,2
301,180,2
301,2599,5
301,3615,4
301,3617,1
301,2745,4
301,333,4
301,260,5
301,11,4
301,337,3
301,265,3
301,339,3
301,266,3
301,17,4
301,198,5
301,3623,5
301,3624,4
301,3552,5
301,1015,3
301,3484,1
301,410,5
301,2683,4
301,1954,5
301,413,1
301,2686,4
301,3489,2
301,1885,5
301,342,3
301,2688,2
301,21,5
301,344,2
301,22,3
301,345,3
301,25,4
301,349,4
301,277,2
301,2761,5
301,2762,5
301,1960,4
301,2763,5
301,1961,5
301,1962,5
301,2692,4
301,2693,5
301,2694,2
301,1894,4
301,351,2
301,3499,5
301,1968,5
301,1895,2
301,2699,4
301,32,5
301,429,3
301,356,5
301,34,5
301,36,5
301,39,4
301,2840,4
301,2916,4
301,2918,5
301,500,3
301,1036,5
301,3578,5
301,434,2
301,435,4
301,364,3
301,45,4
301,367,3
301,47,5
301,296,5
301,2858,5
301,440,4
301,441,5
301,516,2
301,518,1
301,372,3
301,50,5
301,3809,3
301,2791,5
301,2792,4
301,1127,5
301,2795,5
301,450,3
301,524,3
301,1059,3
301,380,5
301,527,5
301,457,5
301,69,2
301,1200,4
301,2004,2
301,3744,2
301,2006,4
301,1060,4
301,1061,3
301,603,2
301,1064,3
301,608,5
301,537,2
301,70,4
301,466,4
301,3751,5
301,2012,3
301,1210,4
301,3752,2
301,3753,5
301,1213,5
301,3755,4
301,2959,4
301,1148,5
301,542,1
301,543,3
301,86,3
301,1220,5
301,2023,4
301,1221,5
301,3763,5
301,1223,5
301,2891,4
301,2028,5
301,2968,5
301,551,4
301,553,5
301,480,5
301,1089,5
301,2102,4
301,3916,5
301,1302,5
301,2108,2
301,1090,5
301,2976,4
301,1093,4
301,708,3
301,562,5
301,1097,5
301,1240,5
301,2117,3
301,3785,4
301,2046,2
301,1246,5
302,2987,5
302,719,2
302,647,3
302,648,4
302,2120,3
302,3861,3
302,2122,2
302,1320,2
302,2124,3
302,3864,2
302,2052,1
302,2126,2
302,2053,2
302,1251,3
302,3793,4
302,2054,3
302,3868,3
302,2993,5
302,3869,2
302,2058,2
302,1183,2
302,1257,3
302,724,2
302,2997,5
302,1258,4
302,1259,4
302,585,3
302,586,3
302,588,4
302,589,4
302,1,4
302,2,2
302,5,2
302,6,3
302,3006,5
302,2133,3
302,2060,4
302,9,1
302,1405,3
302,1333,5
302,3948,4
302,1407,4
302,1261,5
302,1408,2
302,802,2
302,2138,3
302,1265,4
302,805,3
302,1339,3
302,1266,4
302,733,5
302,1267,5
302,1196,5
302,663,4
302,590,3
302,1197,4
302,736,2
302,1198,5
302,593,5
302,595,2
302,2140,4
302,2141,2
302,3882,4
302,2144,4
302,2072,4
302,1343,2
302,1270,5
302,813,1
302,1276,4
302,743,1
302,671,5
302,1278,4
302,818,4
302,745,4
302,747,1
302,674,2
302,3020,2
302,2150,2
302,2153,1
302,3893,4
302,2081,2
302,2155,2
302,2082,2
302,2083,2
302,1427,2
302,2084,2
302,3897,5
302,1356,3
302,1283,4
302,750,5
302,1358,3
302,1285,3
302,1359,2
302,1288,5
302,3100,3
302,2300,4
302,3031,1
302,2302,3
302,1500,4
302,3105,3
302,3033,4
302,2231,3
302,3107,3
302,1503,1
302,1431,3
302,1432,2
302,3039,3
302,902,4
302,1437,3
302,1291,5
302,904,5
302,2167,1
302,2094,3
302,1438,2
302,832,4
302,1439,1
302,2169,3
302,761,3
302,762,1
302,908,5
302,1297,4
302,836,2
302,692,1
302,3040,4
302,2311,2
302,3114,4
302,3044,3
302,1513,1
302,2316,2
302,2170,1
302,1515,1
302,2245,3
302,1516,3
302,1370,3
302,910,4
302,1517,5
302,1371,1
302,911,4
302,2174,4
302,1518,2
302,1445,3
302,1372,3
302,912,3
302,2248,4
302,1373,2
302,840,1
302,2249,2
302,1374,3
302,914,3
302,2177,2
302,1375,2
302,915,4
302,1449,5
302,1376,3
302,1377,3
302,916,5
302,849,1
302,778,4
302,2321,4
302,3051,2
302,2322,1
302,3052,4
302,3053,3
302,2252,2
302,2253,1
302,1380,3
302,2329,4
302,2183,5
302,1527,5
302,1381,1
302,2184,2
302,924,2
302,1385,3
302,852,3
302,1459,2
302,780,4
302,1387,5
302,784,3
302,785,4
302,786,1
302,788,2
302,2405,2
302,1603,3
302,3208,2
302,2406,4
302,2334,2
302,2261,3
302,2335,3
302,1461,4
302,1608,3
302,2338,3
302,2265,1
302,1390,3
302,1391,3
302,2268,4
302,2195,3
302,1466,3
302,1393,4
302,933,4
302,1394,5
302,934,3
302,1396,5
302,865,2
302,867,2
302,798,2
302,799,4
302,3210,2
302,1610,4
302,2413,4
302,3070,3
302,3072,2
302,2416,1
302,3219,2
302,3146,3
302,1615,3
302,3147,4
302,1616,2
302,2273,4
302,1617,5
302,1544,2
302,1474,1
302,2278,3
302,1476,3
302,1479,2
302,879,3
302,2423,4
302,2424,3
302,3081,3
302,1550,2
302,3082,5
302,2353,3
302,2427,2
302,1625,4
302,1552,2
302,2428,3
302,2355,4
302,2429,3
302,3087,4
302,1556,1
302,1485,4
302,2289,3
302,1488,2
302,882,1
302,886,2
302,3300,3
302,3301,3
302,2502,5
302,3160,4
302,3309,1
302,2362,2
302,1707,1
302,2291,4
302,1562,1
302,2366,3
302,2294,4
302,1639,4
302,2369,2
302,2296,3
302,1569,1
302,1499,3
302,2513,1
302,3316,1
302,3243,2
302,3317,4
302,1641,4
302,3173,3
302,2371,3
302,1642,2
302,3247,1
302,3174,3
302,2372,2
302,3175,4
302,2446,1
302,1717,4
302,1644,3
302,101,4
302,3249,2
302,3176,3
302,2447,3
302,2374,2
302,1645,3
302,2448,1
302,2375,2
302,1646,4
302,1573,5
302,104,5
302,2378,2
302,1649,2
302,2379,2
302,107,3
302,3324,2
302,2450,1
302,1721,4
302,3253,5
302,3254,4
302,2380,1
302,3256,3
302,2381,1
302,3257,1
302,2382,1
302,1653,2
302,1580,3
302,110,4
302,3258,2
302,2529,4
302,2383,1
302,112,2
302,2458,2
302,1729,3
302,2459,2
302,1584,2
302,2387,1
302,1586,2
302,2389,1
302,2605,3
302,2532,2
302,2606,3
302,3409,3
302,3263,2
302,3190,1
302,1805,3
302,1732,4
302,3264,2
302,2391,4
302,1663,4
302,1590,1
302,3268,1
302,2539,3
302,2393,1
302,1591,1
302,3269,2
302,1665,2
302,2395,5
302,2396,4
302,1597,3
302,1598,1
302,996,1
302,3270,2
302,2541,3
302,3271,4
302,2542,4
302,3418,2
302,2616,3
302,2470,2
302,3273,3
302,2617,3
302,2471,2
302,3274,1
302,3275,1
302,1672,3
302,1746,1
302,1673,4
302,2549,1
302,1747,3
302,204,1
302,2478,3
302,1676,4
302,1678,2
302,208,3
302,135,3
302,1679,1
302,209,2
302,3421,4
302,3424,4
302,1822,3
302,3354,1
302,2628,4
302,1753,2
302,1680,4
302,3358,4
302,1754,3
302,1681,1
302,3286,3
302,1755,4
302,1682,5
302,1683,3
302,141,3
302,216,4
302,1687,2
302,1688,2
302,145,3
302,1689,3
302,2700,5
302,2701,1
302,3504,4
302,3507,3
302,3361,4
302,2706,4
302,1831,1
302,3363,5
302,1833,1
302,1760,2
302,3438,2
302,2709,4
302,1834,3
302,3439,1
302,1762,3
302,1909,3
302,1690,2
302,2567,4
302,2568,2
302,223,4
302,150,4
302,2496,3
302,151,2
302,1769,2
302,153,2
302,3510,3
302,2710,4
302,3513,2
302,2712,4
302,2713,2
302,2640,2
302,1911,2
302,2641,2
302,1912,2
302,2716,5
302,2717,3
302,2571,4
302,2718,3
302,2572,5
302,300,4
302,3448,3
302,2719,1
302,1917,3
302,1918,3
302,1845,4
302,231,5
302,160,1
302,1777,5
302,161,4
302,235,5
302,1779,1
302,165,4
302,2720,1
302,3450,2
302,2722,3
302,2723,3
302,1921,3
302,3527,3
302,1923,5
302,2580,5
302,1924,2
302,2581,2
302,3457,2
302,3385,1
302,2729,3
302,3386,4
302,2657,1
302,312,1
302,3388,3
302,315,2
302,316,3
302,170,2
302,317,2
302,318,5
302,172,1
302,246,4
302,173,1
302,174,1
302,248,1
302,175,1
302,177,1
302,3531,3
302,2803,3
302,2804,4
302,2731,4
302,3461,3
302,3536,3
302,2808,2
302,3392,1
302,3466,2
302,3468,3
302,3469,4
302,3396,5
302,3397,5
302,1866,3
302,250,4
302,3398,3
302,2597,1
302,252,2
302,180,4
302,2599,4
302,327,1
302,181,1
302,329,2
302,256,2
302,257,2
302,185,2
302,186,2
302,259,2
302,3614,3
302,3543,3
302,3617,5
302,3471,5
302,3618,3
302,1005,1
302,2672,2
302,2746,3
302,1947,3
302,405,1
302,10,4
302,1876,3
302,333,4
302,260,5
302,11,4
302,12,1
302,14,4
302,15,1
302,338,2
302,339,2
302,18,3
302,19,3
302,196,1
302,198,2
302,3623,4
302,3552,3
302,1012,4
302,3481,4
302,1950,4
302,3555,3
302,2826,2
302,2827,1
302,3484,1
302,410,4
302,2683,4
302,1017,3
302,1882,2
302,1883,4
302,1019,3
302,413,2
302,2759,4
302,414,2
302,3489,3
302,1958,3
302,415,2
302,20,1
302,21,4
302,344,4
302,23,2
302,419,1
302,24,2
302,274,1
302,25,3
302,348,3
302,275,1
302,349,3
302,3702,3
302,3703,4
302,3704,2
302,2902,1
302,3705,3
302,3633,4
302,2906,2
302,2761,5
302,2762,4
302,3638,2
302,2836,3
302,2763,3
302,2692,4
302,420,2
302,1027,3
302,421,3
302,2694,2
302,1965,2
302,1892,2
302,1028,3
302,423,3
302,350,3
302,1894,2
302,3499,4
302,1968,4
302,1895,5
302,353,2
302,2699,2
302,32,3
302,355,1
302,429,3
302,356,3
302,34,4
302,357,4
302,36,3
302,39,4
302,3712,3
302,1100,3
302,2840,2
302,3717,2
302,1103,3
302,3645,2
302,2916,2
302,2770,4
302,3646,1
302,2918,5
302,2772,3
302,500,3
302,1034,2
302,1035,2
302,1036,5
302,3578,5
302,1974,2
302,504,3
302,432,2
302,507,4
302,434,2
302,361,2
302,435,2
302,364,3
302,42,3
302,292,4
302,293,5
302,44,1
302,367,2
302,368,3
302,47,5
302,296,4
302,511,3
302,2857,2
302,2858,5
302,513,2
302,440,3
302,1047,1
302,514,3
302,441,3
302,1985,1
302,515,3
302,442,4
302,1049,3
302,516,2
302,370,1
302,1987,1
302,517,2
302,50,5
302,374,1
302,52,4
302,376,2
302,377,4
302,379,2
302,1120,4
302,3809,3
302,2861,3
302,2863,4
302,3593,1
302,2791,4
302,1125,3
302,2792,3
302,1126,2
302,3668,3
302,2793,1
302,1127,4
302,3669,2
302,2794,2
302,1129,2
302,450,2
302,2796,2
302,1994,3
302,2797,4
302,2798,2
302,1059,3
302,453,2
302,380,4
302,2799,2
302,527,5
302,454,4
302,381,2
302,382,3
302,383,2
302,529,4
302,62,4
302,457,4
302,65,1
302,2000,4
302,3740,3
302,2001,3
302,2002,3
302,1200,4
302,2003,4
302,2004,3
302,3744,3
302,3671,4
302,3745,2
302,2870,3
302,2006,3
302,2944,3
302,2007,1
302,1205,2
302,1060,4
302,3675,3
302,2946,3
302,1207,4
302,2947,5
302,2948,5
302,1136,5
302,2949,4
302,531,3
302,532,1
302,533,4
302,460,1
302,608,4
302,70,3
302,393,1
302,71,1
302,539,4
302,468,2
302,2011,5
302,3751,4
302,2012,3
302,1210,5
302,3752,3
302,3826,2
302,3753,2
302,2014,2
302,3827,3
302,3755,4
302,1214,5
302,2881,1
302,1215,5
302,1219,5
302,2959,5
302,541,4
302,3689,1
302,1148,5
302,542,2
302,543,3
302,2889,3
302,1077,4
302,471,5
302,1079,4
302,546,1
302,474,3
302,548,2
302,89,2
302,3760,2
302,1220,4
302,3764,2
302,3692,3
302,2890,4
302,2026,3
302,3693,4
302,2028,5
302,1226,3
302,1080,5
302,3698,2
302,1084,4
302,551,3
302,3699,3
302,1086,4
302,553,3
302,480,4
302,1089,5
302,485,3
302,486,2
302,95,4
302,3911,5
302,2100,3
302,3841,2
302,3916,3
302,3770,1
302,2105,2
302,1304,4
302,2107,2
302,2034,1
302,2108,3
302,1306,2
302,700,3
302,2036,1
302,1307,3
302,2038,3
302,2976,2
302,1164,1
302,1091,1
302,1094,4
302,708,2
302,1097,5
302,494,4
302,2110,3
302,3852,4
302,2113,1
302,2041,2
302,2115,3
302,2042,2
302,1240,5
302,1241,5
302,3785,1
302,2119,1
302,2046,3
302,2985,2
302,2986,1
302,1247,4
303,1179,4
303,647,4
303,3865,5
303,1183,4
303,2059,5
303,2997,3
303,580,2
303,1187,5
303,1188,2
303,589,4
303,6,4
303,3006,4
303,3948,4
303,2064,3
303,1265,4
303,1268,5
303,1197,3
303,597,3
303,1270,3
303,745,4
303,3897,4
303,1285,5
303,1500,4
303,3039,3
303,1362,3
303,832,3
303,2243,5
303,2171,4
303,2245,3
303,1370,4
303,1517,3
303,2248,5
303,1449,2
303,858,5
303,2333,5
303,2407,4
303,2336,4
303,1608,5
303,2194,4
303,2268,4
303,1393,4
303,1394,3
303,1396,2
303,866,4
303,1610,5
303,3071,4
303,3072,3
303,1614,4
303,3219,2
303,1542,4
303,3148,5
303,2278,4
303,2424,3
303,2427,2
303,2359,4
303,1485,4
303,2289,3
303,3301,1
303,3160,5
303,3308,4
303,2291,5
303,1635,4
303,1639,4
303,3098,4
303,1569,1
303,3316,1
303,1641,3
303,3246,5
303,2371,5
303,3174,3
303,2446,1
303,3176,4
303,1645,1
303,1573,4
303,3252,3
303,1721,3
303,1650,2
303,3328,3
303,3256,4
303,1653,4
303,1580,2
303,3188,4
303,3260,5
303,2605,1
303,1805,3
303,1733,3
303,2394,5
303,122,5
303,2395,4
303,125,2
303,994,4
303,1743,5
303,1670,5
303,1673,4
303,205,5
303,1678,5
303,3424,4
303,3429,5
303,3357,5
303,1680,5
303,3358,3
303,3500,3
303,3360,5
303,3361,3
303,2706,3
303,1693,5
303,224,4
303,2710,2
303,2712,1
303,1912,4
303,2570,5
303,3446,4
303,2571,4
303,300,4
303,232,5
303,161,5
303,3526,5
303,2725,5
303,1923,3
303,1784,4
303,246,5
303,3536,5
303,3538,4
303,2599,3
303,186,1
303,3614,2
303,2671,4
303,1946,5
303,2677,5
303,11,5
303,334,5
303,14,4
303,337,5
303,17,5
303,3623,4
303,2750,4
303,3481,5
303,3555,2
303,1958,4
303,2688,1
303,21,3
303,1888,3
303,348,2
303,2908,5
303,1960,5
303,2763,3
303,1961,4
303,1968,5
303,34,4
303,357,5
303,39,4
303,3712,2
303,2912,5
303,2916,4
303,3578,2
303,296,3
303,2858,3
303,440,5
303,515,5
303,372,4
303,52,2
303,377,4
303,58,5
303,1120,4
303,3809,3
303,2861,1
303,1123,5
303,1054,4
303,1057,5
303,2797,3
303,1059,5
303,527,5
303,454,3
303,529,5
303,1060,5
303,602,5
303,608,4
303,3751,3
303,3684,4
303,2959,3
303,1147,5
303,1148,5
303,474,5
303,1221,5
303,2890,5
303,1224,5
303,2028,5
303,2966,5
303,1089,4
303,556,5
303,94,5
303,1300,5
303,2108,2
303,1233,5
303,2973,5
303,1307,4
303,1234,5
303,1094,4
303,1095,4
303,1096,5
303,492,2
303,493,5
303,497,5
303,3783,3
303,1242,5
303,1171,3
303,1245,4
303,1172,5
303,1246,4
304,2987,4
304,1248,4
304,1179,3
304,1252,4
304,1260,3
304,2066,5
304,1284,5
304,681,4
304,913,5
304,3121,4
304,1617,5
304,942,4
304,3334,3
304,1748,2
304,3435,3
304,3364,3
304,2648,5
304,164,3
304,2726,3
304,1783,2
304,273,1
304,2940,5
304,2008,1
304,1069,5
304,3683,3
304,1223,5
304,707,2
305,3930,4
305,2120,1
305,2121,3
305,2122,1
305,1321,3
305,1327,3
305,1328,1
305,2995,4
305,1258,2
305,588,5
305,1332,4
305,1333,3
305,1407,2
305,1261,4
305,1337,3
305,1339,2
305,594,3
305,595,5
305,3018,5
305,1345,4
305,742,2
305,1278,4
305,3024,2
305,1350,1
305,1282,5
305,2087,4
305,2088,2
305,1288,5
305,829,3
305,2160,2
305,2163,2
305,2096,5
305,2099,4
305,3045,4
305,842,2
305,919,1
305,1380,1
305,1381,1
305,1387,3
305,783,3
305,2338,1
305,799,5
305,3142,3
305,3081,5
305,2428,1
305,2288,3
305,2366,3
305,2368,1
305,2513,1
305,2514,1
305,2516,1
305,2517,2
305,1717,1
305,1644,1
305,2448,2
305,2455,1
305,2606,2
305,3264,2
305,2464,2
305,2394,1
305,2613,4
305,2614,1
305,2617,2
305,2548,1
305,2629,1
305,1688,4
305,2633,4
305,1760,2
305,2565,5
305,1690,1
305,2710,1
305,2713,1
305,2716,4
305,2717,3
305,2719,1
305,1772,1
305,2648,4
305,2657,1
305,177,3
305,2664,5
305,1862,1
305,253,4
305,327,3
305,2746,2
305,2747,3
305,1947,5
305,332,1
305,260,5
305,346,3
305,2900,2
305,2901,5
305,2903,1
305,3708,2
305,3709,1
305,2693,2
305,1027,1
305,1028,5
305,3499,4
305,1030,4
305,1031,3
305,1970,3
305,1971,2
305,1972,3
305,1035,3
305,1973,2
305,1974,1
305,1975,1
305,1978,1
305,1979,1
305,366,2
305,48,3
305,2782,4
305,1980,1
305,1981,1
305,1982,3
305,512,1
305,1983,1
305,1984,1
305,2787,2
305,1987,1
305,1988,1
305,3660,3
305,3663,1
305,2863,4
305,1990,1
305,1991,1
