userID,movieID,rating
166,3401,3
179,3401,1
245,3401,2
424,3401,2
517,3401,3
524,3401,2
533,3401,1
550,3401,2
552,3401,4
563,3401,2
678,3401,3
769,3401,1
770,3401,2
839,3401,3
889,3401,2
910,3401,2
1051,3401,3
1184,3401,1
1221,3401,4
1266,3401,1
1340,3401,1
1354,3401,2
1425,3401,2
1496,3401,1
1605,3401,2
1635,3401,2
1675,3401,3
1676,3401,2
1736,3401,3
1747,3401,1
1837,3401,3
1912,3401,1
1941,3401,3
1958,3401,3
1968,3401,2
2004,3401,3
2012,3401,2
2030,3401,3
2042,3401,1
2063,3401,2
2088,3401,1
2172,3401,2
2181,3401,1
2186,3401,3
2279,3401,1
2402,3401,2
2503,3401,1
2558,3401,4
2638,3401,1
2742,3401,1
2878,3401,3
2995,3401,3
3096,3401,4
3107,3401,2
3163,3401,3
3169,3401,2
3216,3401,1
3259,3401,4
3271,3401,2
3311,3401,2
3365,3401,3
3389,3401,1
3391,3401,2
3462,3401,2
3476,3401,2
3512,3401,3
3529,3401,3
3654,3401,2
3701,3401,2
3715,3401,3
3761,3401,3
3799,3401,5
3808,3401,1
3824,3401,2
3841,3401,1
3860,3401,2
3884,3401,1
3929,3401,1
3934,3401,2
3998,3401,1
4021,3401,3
4049,3401,3
4064,3401,2
4083,3401,2
4186,3401,3
4210,3401,3
4253,3401,1
4285,3401,3
4344,3401,1
4364,3401,2
4425,3401,3
4446,3401,1
4447,3401,2
4497,3401,1
4506,3401,2
4523,3401,3
4715,3401,3
4725,3401,3
4942,3401,1
4972,3401,1
5096,3401,1
5198,3401,2
5220,3401,2
5367,3401,1
5433,3401,1
5504,3401,3
5576,3401,2
5744,3401,3
5765,3401,1
5831,3401,3
5954,3401,1
5964,3401,3
6036,3401,1
850,3402,4
1552,3402,4
1632,3402,2
1680,3402,4
2170,3402,3
2962,3402,3
3329,3402,4
3585,3402,3
3618,3402,3
4169,3402,3
4207,3402,3
4408,3402,3
4473,3402,2
4565,3402,5
4647,3402,4
4957,3402,3
5044,3402,4
5100,3402,4
5111,3402,2
5220,3402,3
5349,3402,3
5522,3402,4
5890,3402,4
117,3403,4
123,3403,3
148,3403,4
300,3403,2
424,3403,3
549,3403,3
654,3403,3
798,3403,3
919,3403,1
1285,3403,2
1297,3403,2
1470,3403,2
1714,3403,3
1737,3403,2
1941,3403,3
2092,3403,2
2304,3403,3
2402,3403,3
2592,3403,2
2909,3403,4
2962,3403,2
3140,3403,4
3885,3403,3
4007,3403,1
4161,3403,2
4169,3403,2
4277,3403,3
4294,3403,3
4411,3403,4
4504,3403,5
5026,3403,3
5831,3403,3
48,3404,5
58,3404,4
80,3404,5
123,3404,3
126,3404,2
129,3404,3
148,3404,4
149,3404,4
240,3404,3
295,3404,4
340,3404,3
391,3404,4
477,3404,3
509,3404,3
523,3404,3
588,3404,2
608,3404,3
677,3404,3
678,3404,3
712,3404,3
767,3404,5
780,3404,4
791,3404,5
796,3404,4
850,3404,3
999,3404,5
1022,3404,4
1093,3404,4
1097,3404,4
1202,3404,3
1217,3404,4
1255,3404,4
1358,3404,3
1361,3404,4
1369,3404,4
1472,3404,5
1478,3404,4
1490,3404,4
1561,3404,4
1655,3404,4
1675,3404,5
1680,3404,3
1720,3404,4
1726,3404,1
1731,3404,3
1741,3404,5
1748,3404,3
1752,3404,4
1818,3404,4
1870,3404,3
1920,3404,5
1941,3404,3
1985,3404,4
2018,3404,5
2023,3404,1
2050,3404,5
2066,3404,3
2091,3404,4
2092,3404,3
2106,3404,3
2125,3404,5
2136,3404,4
2165,3404,5
2225,3404,4
2231,3404,4
2232,3404,5
2241,3404,4
2265,3404,3
2292,3404,2
2302,3404,3
2398,3404,4
2496,3404,3
2509,3404,4
2643,3404,4
2675,3404,4
2733,3404,3
2834,3404,3
2847,3404,1
2894,3404,2
2899,3404,1
2934,3404,3
2966,3404,4
2967,3404,3
2995,3404,4
3035,3404,4
3048,3404,2
3082,3404,3
3087,3404,4
3101,3404,3
3108,3404,5
3112,3404,4
3134,3404,2
3162,3404,2
3163,3404,4
3178,3404,1
3217,3404,5
3244,3404,4
3292,3404,4
3313,3404,5
3358,3404,3
3371,3404,1
3394,3404,4
3400,3404,4
3407,3404,2
3420,3404,2
3466,3404,2
3483,3404,5
3558,3404,5
3589,3404,1
3610,3404,1
3618,3404,4
3647,3404,3
3648,3404,3
3663,3404,1
3669,3404,2
3682,3404,3
3688,3404,3
3729,3404,3
3841,3404,4
3902,3404,5
4007,3404,3
4016,3404,3
4018,3404,4
4021,3404,5
4028,3404,5
4044,3404,4
4048,3404,4
4054,3404,3
4095,3404,4
4130,3404,4
4155,3404,5
4161,3404,3
4169,3404,3
4212,3404,4
4227,3404,3
4243,3404,4
4248,3404,5
4287,3404,5
4294,3404,3
4305,3404,3
4313,3404,5
4318,3404,5
4388,3404,3
4408,3404,4
4447,3404,3
4472,3404,5
4504,3404,5
4508,3404,2
4510,3404,2
4556,3404,4
4591,3404,2
4594,3404,5
4658,3404,4
4725,3404,4
4779,3404,4
4782,3404,3
4801,3404,5
4810,3404,3
4817,3404,3
4859,3404,4
4889,3404,4
4985,3404,5
5001,3404,4
5015,3404,4
5094,3404,2
5098,3404,3
5099,3404,3
5250,3404,5
5261,3404,4
5286,3404,3
5308,3404,3
5317,3404,3
5332,3404,2
5344,3404,4
5367,3404,1
5369,3404,5
5393,3404,3
5400,3404,2
5403,3404,3
5413,3404,5
5418,3404,4
5424,3404,3
5452,3404,2
5482,3404,4
5497,3404,2
5504,3404,4
5505,3404,4
5524,3404,3
5530,3404,1
5531,3404,3
5621,3404,1
5632,3404,4
5656,3404,1
5679,3404,3
5684,3404,1
5693,3404,2
5712,3404,3
5716,3404,2
5738,3404,5
5744,3404,4
5758,3404,5
5762,3404,5
5798,3404,4
5822,3404,3
5829,3404,2
5831,3404,4
5840,3404,4
5848,3404,2
5890,3404,5
5900,3404,1
5924,3404,5
5954,3404,1
5955,3404,3
5960,3404,4
6007,3404,3
6014,3404,4
6016,3404,2
6020,3404,4
6033,3404,5
29,3405,5
123,3405,4
146,3405,5
148,3405,3
238,3405,3
245,3405,4
256,3405,4
314,3405,4
411,3405,3
558,3405,4
562,3405,4
635,3405,4
637,3405,5
646,3405,3
808,3405,3
844,3405,4
889,3405,3
948,3405,4
1000,3405,5
1017,3405,4
1137,3405,3
1140,3405,3
1218,3405,4
1274,3405,4
1285,3405,4
1298,3405,4
1383,3405,4
1418,3405,4
1602,3405,4
1635,3405,4
1667,3405,5
1684,3405,4
1727,3405,4
1741,3405,5
1748,3405,4
1819,3405,3
1884,3405,4
1908,3405,3
1924,3405,5
1941,3405,3
1960,3405,4
1998,3405,4
2011,3405,5
2016,3405,4
2018,3405,5
2030,3405,5
2038,3405,3
2059,3405,4
