466,2201,4,976227944
549,2201,4,976122084
710,2201,2,996566931
889,2201,4,975261476
1088,2201,3,996787924
1137,2201,4,974876682
1741,2201,3,974710412
1912,2201,3,1042782489
2109,2201,3,974652736
2121,2201,4,974647738
2962,2201,3,977168859
2984,2201,3,970869080
3039,2201,5,970257709
3521,2201,4,966921984
4016,2201,3,965537288
4169,2201,3,967165168
5124,2201,2,962198101
5313,2201,5,960920135
5517,2201,3,959701490
5779,2201,3,958166086
23,2202,3,978466115
40,2202,5,978041152
123,2202,3,977531979
140,2202,3,987130810
146,2202,3,977434325
161,2202,5,977221323
166,2202,3,977298502
173,2202,4,980363352
193,2202,4,977019486
388,2202,4,976298871
391,2202,4,976298457
424,2202,4,997755885
461,2202,3,976232167
521,2202,5,976198897
549,2202,5,976116273
558,2202,3,976054815
588,2202,4,979333307
656,2202,4,975740288
692,2202,5,975780503
702,2202,5,975562482
710,2202,5,975571399
711,2202,4,975622235
749,2202,2,975476093
796,2202,3,977755480
830,2202,5,975366792
839,2202,4,980757564
850,2202,4,975351654
889,2202,3,975254686
919,2202,4,975205919
1019,2202,3,975009105
1033,2202,4,977427895
1088,2202,4,988931086
1137,2202,5,982911753
1140,2202,3,974877504
1150,2202,3,974870890
1181,2202,2,974982695
1186,2202,4,984520692
1224,2202,4,975168244
1247,2202,4,974829064
1268,2202,5,974836858
1273,2202,4,974815444
1306,2202,5,1015738004
1333,2202,5,974778368
1340,2202,1,974774345
1348,2202,4,998255446
1383,2202,4,974769315
1425,2202,5,975454796
1437,2202,5,974761262
1449,2202,4,975708202
1451,2202,4,987048737
1465,2202,4,974767826
1511,2202,4,974747741
1513,2202,4,974749404
1545,2202,3,974746642
1547,2202,3,1006875260
1586,2202,4,974737965
1643,2202,4,1011840677
1667,2202,4,974710648
1671,2202,5,977821932
1699,2202,5,981322427
1717,2202,5,997438775
1741,2202,4,974711597
1748,2202,4,974709254
1836,2202,5,974825592
1884,2202,4,975736697
1912,2202,3,1007688331
1916,2202,3,974694537
1926,2202,4,974769983
1941,2202,5,974852018
1976,2202,4,974684660
2026,2202,4,974672169
2030,2202,3,974745699
2035,2202,4,979245334
2041,2202,5,983032248
2059,2202,5,974750711
2064,2202,5,974668406
2067,2202,3,974659318
2072,2202,5,974659819
2092,2202,4,974654851
2109,2202,5,974652521
2116,2202,5,980208751
2121,2202,3,974647595
2124,2202,5,974650933
2181,2202,4,974860186
2231,2202,3,974606469
2244,2202,5,974598561
2248,2202,3,974595757
2251,2202,4,974595014
2264,2202,4,974585715
2465,2202,4,974324858
2476,2202,4,974150276
2498,2202,5,974088910
2526,2202,5,974065186
2544,2202,3,978822486
2625,2202,3,973634747
2641,2202,4,977460484
2643,2202,4,973563853
2665,2202,5,973451536
2679,2202,3,973392722
2691,2202,5,976389177
2693,2202,4,973318897
2751,2202,4,974818375
2753,2202,4,973895113
2764,2202,4,973137417
2793,2202,4,980378647
2807,2202,3,972785531
2820,2202,3,972661443
2826,2202,3,972601872
2857,2202,4,972509217
2860,2202,4,977321056
2907,2202,4,971841108
2946,2202,3,971274910
2962,2202,3,978981181
2978,2202,4,970968678
3018,2202,4,972683834
3020,2202,3,970512363
3026,2202,5,970460378
3045,2202,5,970189567
3110,2202,3,969486275
3163,2202,4,968870262
3201,2202,5,972669216
3216,2202,4,968462559
3292,2202,5,968098376
3367,2202,4,970080888
3436,2202,4,970714361
3469,2202,5,967233172
3501,2202,5,966998261
3521,2202,5,966921887
3547,2202,4,966917120
3568,2202,3,966745939
3586,2202,4,966691799
3588,2202,4,966661882
3589,2202,2,966661869
3610,2202,1,977887376
3618,2202,3,967115788
3648,2202,4,977184323
3651,2202,4,966459115
3672,2202,4,966375609
3705,2202,4,966284658
3762,2202,5,966435548
3821,2202,4,974760581
3841,2202,4,965997683
3842,2202,5,965990714
3864,2202,4,965855895
3885,2202,5,972021911
3892,2202,5,965796793
3930,2202,5,965706994
3978,2202,5,965635419
3981,2202,3,965628882
4016,2202,4,965530478
4083,2202,4,965461452
4167,2202,5,965846333
4169,2202,5,967165050
4186,2202,3,965329199
4207,2202,4,965328157
4212,2202,3,965319317
4238,2202,5,965421488
4253,2202,3,965678272
4255,2202,4,965306397
4256,2202,5,965305494
4268,2202,4,965303869
4277,2202,5,965468530
4325,2202,3,965246075
4344,2202,5,965328079
4354,2202,5,966754389
4401,2202,4,965159180
4433,2202,4,965099761
4438,2202,3,965097620
4447,2202,4,965173373
4482,2202,4,965097242
4490,2202,5,965010174
4493,2202,1,965085712
4502,2202,5,965095164
4510,2202,3,964990960
4531,2202,5,966009968
4543,2202,4,967360979
4657,2202,5,975803726
4732,2202,4,963332015
4738,2202,3,963279120
4742,2202,5,963331576
4852,2202,3,962849634
4879,2202,4,962766998
4904,2202,5,962686095
4948,2202,3,962650900
4960,2202,4,1042062479
5006,2202,4,962654171
5039,2202,1,962512537
5180,2202,5,961806046
5273,2202,4,961112313
5306,2202,5,961012890
5312,2202,3,963367490
5313,2202,5,960920116
5362,2202,1,960514568
5403,2202,3,960311561
5413,2202,4,960239334
5433,2202,3,960051264
5511,2202,3,959716908
5517,2202,3,959701413
5538,2202,4,959559703
5567,2202,5,959347670
5626,2202,5,1005810646
5627,2202,3,959046331
5680,2202,5,958612377
5686,2202,1,958690408
5699,2202,3,958619857
5722,2202,4,977248459
5738,2202,4,958415503
5763,2202,4,959535355
5916,2202,3,957359875
5942,2202,4,957206808
5980,2202,3,956943901
5981,2202,5,956931662
6016,2202,4,956958317
97,2203,5,977622399
112,2203,5,977508683
141,2203,5,977357662
146,2203,3,977348358
172,2203,4,977164923
173,2203,5,977942423
180,2203,4,977089658
193,2203,3,977019411
261,2203,4,976667424
314,2203,5,976750981
327,2203,3,976397763
390,2203,5,976313453
391,2203,5,976297897
476,2203,4,976219053
549,2203,5,976122000
588,2203,4,978985617
591,2203,4,975910489
631,2203,4,975779560
710,2203,4,988443255
715,2203,5,975533581
737,2203,3,975477879
749,2203,3,982606312
767,2203,4,1022712801
829,2203,3,975367714
830,2203,5,975367833
857,2203,5,975345171
889,2203,5,975253865
931,2203,5,975190013
958,2203,5,975127537
989,2203,4,975089803
1015,2203,4,975038888
1019,2203,3,975007641
1026,2203,5,975002324
1034,2203,3,974996349
1036,2203,5,974991202
1053,2203,4,974953365
1073,2203,5,974940130
1088,2203,4,1000748756
1117,2203,4,975691493
1128,2203,4,974905594
1137,2203,5,974876750
1140,2203,4,974876639
1147,2203,5,974873010
1181,2203,3,974946182
1186,2203,5,984520608
1191,2203,5,974850548
1211,2203,5,975358663
1224,2203,5,975168179
1258,2203,5,974821690
