5,501,1,978244001
53,501,4,977983380
169,501,3,985242324
225,501,3,976830675
590,501,4,975913485
673,501,5,975619175
706,501,3,975542953
728,501,2,975514519
839,501,2,980998842
862,501,3,975340122
889,501,3,975261563
981,501,3,977420818
1015,501,3,979451249
1069,501,4,974942923
1077,501,3,974938134
1150,501,5,974872845
1164,501,3,1021670189
1227,501,4,976904452
1228,501,2,975353381
1242,501,4,974909051
1264,501,4,974823743
1281,501,2,974793349
1285,501,5,974793450
1291,501,5,974789202
1413,501,1,974761724
1660,501,5,977486964
1680,501,5,974713196
1692,501,5,974709431
1733,501,5,1018765930
1741,501,4,974711138
1749,501,4,974703098
1767,501,5,974703021
1832,501,3,974698190
1835,501,5,974879977
1836,501,4,974826767
1845,501,5,974710262
1903,501,1,974693312
1912,501,3,994991330
1916,501,4,974691222
1947,501,5,974690872
1952,501,4,974956469
2161,501,3,974617643
2197,501,1,974605964
2544,501,3,978822563
2557,501,3,973991915
2579,501,3,973891791
2627,501,3,977108844
2820,501,3,972680825
2863,501,4,972501817
2967,501,3,971150507
3053,501,4,970601762
3054,501,4,1005170789
3080,501,4,969811301
3266,501,5,975901738
3299,501,4,968035767
3301,501,4,968215240
3367,501,5,971617204
3457,501,3,1003025881
3546,501,4,966856882
3618,501,2,967116913
3620,501,1,966577063
3821,501,5,965945222
3829,501,2,969045180
4139,501,5,965350415
4169,501,5,973310604
4225,501,3,965314382
4277,501,4,965645457
4344,501,3,965229515
4362,501,4,965188894
4458,501,3,965075278
4480,501,3,965099407
4526,501,5,964808121
4551,501,5,964559430
4647,501,3,963970736
4680,501,5,963777099
4728,501,4,1032133523
4937,501,3,962646653
4940,501,3,1022013444
4964,501,5,962620050
5038,501,3,963797225
5070,501,4,962468889
5074,501,2,964725886
5077,501,4,963203200
5111,501,3,962333401
5317,501,2,960907173
5371,501,5,960480230
5394,501,5,960320164
5425,501,5,960110434
5466,501,3,959898681
5749,501,5,962842943
5763,501,2,959536154
5806,501,5,957986368
6001,501,2,956806748
6016,501,5,956958073
75,502,3,977850778
93,502,1,977633367
148,502,3,977334484
163,502,1,977220386
192,502,1,977782138
199,502,3,977005680
210,502,4,977101105
260,502,2,976672741
271,502,3,979880772
309,502,3,976482823
310,502,2,976483450
352,502,2,976335973
461,502,2,976230427
509,502,2,976297692
528,502,2,980041511
678,502,2,992096170
694,502,2,975562323
744,502,1,975470472
746,502,1,975468880
770,502,1,976184568
781,502,1,975434442
817,502,3,975388957
936,502,2,975347894
1004,502,1,975043084
1010,502,1,975220793
1051,502,3,975111036
1083,502,4,974934097
1096,502,1,974935661
1099,502,1,974926805
1181,502,1,974856947
1194,502,1,1036308956
1219,502,3,979518890
1298,502,2,974840079
1356,502,1,974785114
1380,502,3,975013407
1418,502,2,974774148
1426,502,1,974859980
1433,502,2,974760859
1448,502,1,976134076
1600,502,3,974733089
1605,502,3,975382810
1647,502,2,1041738706
1658,502,4,974715150
1675,502,1,975244585
1676,502,2,974796099
1680,502,1,974839652
1726,502,1,974712016
1737,502,2,977023100
1764,502,4,974705026
1778,502,2,975911654
1793,502,1,974761989
1803,502,2,974706025
1841,502,2,974749211
1941,502,2,974855061
1958,502,2,994383230
1969,502,2,976369449
1983,502,1,974687698
2010,502,1,974677088
2012,502,2,974677273
2015,502,2,975036100
2090,502,4,974764973
2106,502,2,974751684
2109,502,1,974650072
2131,502,2,974645775
2144,502,4,974631673
2164,502,3,974614383
2180,502,2,974610349
2195,502,4,974767856
2282,502,2,978398974
2454,502,2,976309088
2621,502,2,973657660
2810,502,3,972839631
2907,502,3,971821248
2909,502,1,971978148
2934,502,3,971489508
2946,502,2,975830342
2994,502,3,970709299
2996,502,1,972618304
3032,502,3,970344512
3082,502,1,969778404
3191,502,1,968651935
3209,502,1,968548030
3280,502,1,968347803
3308,502,1,967992392
3311,502,2,967956032
3312,502,2,976673632
3353,502,3,968127235
3414,502,2,967406894
3416,502,3,967406849
3441,502,1,972960847
3486,502,2,967060195
3513,502,1,966975783
3519,502,2,969995673
3526,502,2,966908043
3550,502,2,1009484853
3579,502,2,966711571
3589,502,1,966655936
3632,502,2,966535774
3648,502,1,1002819092
3669,502,1,966380776
3717,502,3,966362293
3778,502,1,966035971
3792,502,1,976802985
3834,502,4,966406467
3836,502,1,966185372
3955,502,3,965675029
3967,502,1,967552982
4004,502,1,965562382
4007,502,1,965816056
4033,502,2,965531007
4040,502,2,965504924
4041,502,3,965513234
4048,502,4,965499384
4055,502,1,965491524
4085,502,3,986187034
4088,502,2,965432907
4140,502,1,965349279
4153,502,3,965340238
4183,502,1,965332423
4186,502,2,1017951520
4227,502,1,965325805
4242,502,2,965312002
4261,502,3,965307198
4279,502,1,965283763
4284,502,1,965278061
4285,502,4,965278874
4318,502,2,965338639
4377,502,2,965177913
4387,502,3,965434420
4508,502,1,964982677
4658,502,1,963967834
4957,502,2,962982205
4979,502,1,984544097
5242,502,1,961437280
5302,502,2,1034352597
5306,502,1,961012489
5364,502,1,960583065
5367,502,1,960500696
5472,502,1,959899981
5488,502,1,959821571
5504,502,3,959736109
5511,502,3,959716387
5530,502,1,959623222
5555,502,1,959635125
5568,502,4,959311725
5580,502,3,959290874
5599,502,1,959215560
5747,502,1,958355891
5788,502,1,958108191
5795,502,1,958145446
5854,502,2,958275461
5894,502,2,957465275
5957,502,3,957074294
5996,502,2,966276117
6023,502,2,956752786
17,503,2,978159568
331,503,3,984153467
850,503,4,975350454
966,503,3,975115443
1049,503,4,974962765
1242,503,3,975643191
1285,503,2,974791295
2507,503,5,974081980
2825,503,5,972610724
2872,503,4,972423240
4169,503,4,982530252
5636,503,4,1014189100
5755,503,5,958266860
192,504,2,977781701
210,504,1,977100233
245,504,2,976733068
302,504,3,976503808
338,504,4,988167028
352,504,2,976325585
445,504,3,976240278
461,504,4,976229655
516,504,3,976281131
524,504,4,976172962
543,504,4,976120290
563,504,2,976046663
602,504,1,975878509
652,504,2,975703136
699,504,3,975564802
716,504,4,982881115
778,504,3,975436888
817,504,3,975389600
851,504,4,975349268
877,504,2,975268456
881,504,3,975262336
889,504,3,975249752
937,504,4,991773723
999,504,3,975046588
1010,504,1,975220526
1050,504,1,974967104
1119,504,2,974913064
1159,504,2,974864940
1182,504,2,974918243
1202,504,3,1035244460
1244,504,2,975340677
1264,504,1,974822085
1333,504,2,974777273
1342,504,4,974773575
1362,504,2,975206114
1377,504,2,974770453
1408,504,3,974762970
1447,504,4,981020648
1473,504,2,974757845
1542,504,2,974744122
1613,504,3,974736074
1617,504,2,974732386
1624,504,3,974775209
